year,season,source_index,pid,area_km2,slope_class,slope_label,is_hillside,footprint_area_km2,footprint_elev_min_m,footprint_elev_max_m,T1_C,T1_pixels,T1_valid_weight,T1_expected_weight,T1_valid_fraction,T0_C,T0_pixels,dT_C,elev_band
2020,summer,3677,3678,0.0009,3,15-20,True,0.005399999999999,2520.54052734375,2553.2578125,27.95106697082519,1,0.079886017092292,0.079886017092292,1.0,28.19190133205684,322660,-0.2408343612316485,2500-3000
2020,summer,12177,12178,0.0009,4,20-30,True,0.0053999999999973,168.9189910888672,201.2379608154297,29.84334754943848,1,0.2990437894737347,0.2990437894737347,1.0,29.63802911863196,30597,0.2053184308065176,0-500
2020,summer,9306,9307,0.0018,4,20-30,True,0.0107999999999997,679.0911254882812,717.9007568359375,26.770000457763672,1,0.001366930060637,0.001366930060637,1.0,26.977460319929857,62491,-0.2074598621661856,500-1000
2020,summer,7309,7310,0.0009,4,20-30,True,0.0054,1095.5091552734375,1128.3671875,25.649999618530277,1,0.2616577723813483,0.2616577723813483,1.0,25.693569317661314,72561,-0.0435696991310408,1000-1500
2020,summer,4913,4914,0.0009,4,20-30,True,0.0053999999999994,1801.1497802734375,1834.486328125,26.31087303161621,1,0.059951238078845,0.059951238078845,1.0,26.450884929201,129202,-0.1400118975847881,1500-2000
2020,summer,7758,7759,0.0027,4,20-30,True,0.0161999999999632,2001.897216796875,2056.886962890625,27.31588467695284,2,0.5619374326031212,0.5619374326031212,1.0,27.391326947802558,255501,-0.0754422708497166,2000-2500
2020,summer,6235,6236,0.0009,4,20-30,True,0.0054,2649.7744140625,2686.74853515625,31.307725906372077,1,0.3083045052301618,0.3083045052301618,1.0,35.90232656790929,1391431,-4.594600661537218,2500-3000
2020,summer,9949,9950,0.0009,5,30-plus,True,0.0053999999999998,428.0574951171875,533.5537109375,26.981101989746094,1,0.5399999999999877,0.5399999999999877,1.0,27.474418024988232,141793,-0.4933160352421382,0-500
2020,summer,7294,7295,0.0018,5,30-plus,True,0.0107999999999854,937.1925048828124,998.6233520507812,25.750000000000004,1,0.3186131613855887,0.3186131613855887,1.0,25.621994839612483,119387,0.12800516038752,500-1000
2020,summer,10239,10240,0.0018,5,30-plus,True,0.0107999999999997,1014.3945922851562,1068.2735595703125,25.88999938964844,1,0.8011843852929983,0.8011843852929983,1.0,25.30243501567419,107254,0.5875643739742458,1000-1500
2020,summer,4444,4445,0.0009,5,30-plus,True,0.005399999999999,1801.1396484375,1846.66259765625,26.365005493164062,1,0.0724999999998303,0.0724999999998303,1.0,26.47128576193664,178799,-0.1062802687725792,1500-2000
2020,summer,1410,1411,0.0018,5,30-plus,True,0.0107999999999902,2247.421875,2299.712646484375,32.091087341308594,1,0.0712201151653203,0.0712201151653203,1.0,28.82591127005853,354513,3.265176071250064,2000-2500
2020,summer,3370,3371,0.0009,5,30-plus,True,0.005399999999999,2635.77783203125,2681.9111328125,29.514448165893555,1,0.2616577723814228,0.2616577723814228,1.0,33.10481104458268,1031440,-3.5903628786891275,2500-3000
2020,summer,9133,9134,0.0036,1,5-10,True,0.0215999999999992,324.526611328125,347.801513671875,28.069242386456924,4,2.1599999999999238,2.1599999999999238,1.0,28.065665740863707,28307,0.0035766455932169,0-500
2020,summer,7160,7161,0.0009,1,5-10,True,0.0053999999999999,943.2927856445312,954.44091796875,25.69570541381836,1,0.3723482947040217,0.3723482947040217,1.0,25.701924951030048,22037,-0.0062195372116882,500-1000
2020,summer,7385,7386,0.009,1,5-10,True,0.0540000000000001,1195.3370361328125,1239.7679443359375,26.08205148207536,8,5.082306170476198,5.082306170476198,1.0,26.054296764802505,105425,0.0277547172728525,1000-1500
2020,summer,11869,11870,0.0027,1,5-10,True,0.0162000000000004,1685.7645263671875,1705.6842041015625,26.04999923706055,2,1.480239698825195,1.480239698825195,1.0,26.03510859658633,56495,0.0148906404742206,1500-2000
2020,summer,6672,6673,0.0036,1,5-10,True,0.0216000000000016,2248.74951171875,2278.10546875,28.786016385189264,2,0.7965177488665429,0.7965177488665429,1.0,28.787300473222604,200306,-0.0012840880333406,2000-2500
2020,summer,6740,6741,0.0063,1,5-10,True,0.0377999999999995,2537.946533203125,2550.80712890625,28.20450587464629,6,3.779244864839464,3.779244864839464,1.0,28.15329058451818,127154,0.0512152901281091,2500-3000
2020,winter,12439,12440,0.0018,0,0-5,False,0.0107999999999998,391.7665710449219,398.3555908203125,20.59612464904785,1,0.1374419772570109,0.1374419772570109,1.0,20.59313566225312,9632,0.0029889867947332,0-500
2020,winter,7237,7238,0.0018,0,0-5,False,0.0107999999999854,729.4243774414062,734.55322265625,17.505956649780273,1,0.7163771810281314,0.7163771810281314,1.0,17.506538228120824,8209,-0.0005815783405509,500-1000
2020,winter,14585,14586,0.0009,0,0-5,False,0.0053999999999973,1009.7886352539062,1014.3297119140624,16.309274673461914,1,0.1983532671511318,0.1983532671511318,1.0,16.31637704406369,9828,-0.0071023706017747,1000-1500
2020,winter,5798,5799,0.0009,0,0-5,False,0.0053999999999999,1950.44580078125,1955.091552734375,12.359195709228516,1,0.4448970566250766,0.4448970566250766,1.0,12.358413569944648,21729,0.0007821392838671,1500-2000
2020,winter,1275,1276,0.0027,0,0-5,False,0.0161999999999836,2249.98046875,2254.82421875,10.092097282409668,1,0.2461957236162288,0.2461957236162288,1.0,10.08880646104081,32761,0.0032908213688571,2000-2500
2020,winter,4968,4969,0.0036,0,0-5,False,0.0216000000000003,2999.555908203125,3004.227294921875,6.721393805576982,2,1.0546035225675914,1.0546035225675914,1.0,6.720845038388581,170752,0.000548767188401,2500-3000
2020,winter,13888,13889,0.0018,2,10-15,True,0.0107999999999998,154.56236267089844,171.4869842529297,26.062353134155277,1,0.0094960227339267,0.0094960227339267,1.0,26.02231436364365,14825,0.0400387705116216,0-500
2020,winter,9280,9281,0.0018,2,10-15,True,0.0107999999999997,601.01708984375,638.0914916992188,18.349477767944336,1,0.0210170684616488,0.0210170684616488,1.0,18.367277474213523,55606,-0.0177997062691872,500-1000
2020,winter,5140,5141,0.0009,2,10-15,True,0.0053999999999994,1197.9083251953125,1221.1351318359375,15.1956787109375,1,0.2616577723813312,0.2616577723813312,1.0,15.100432344782604,57307,0.0952463661548961,1000-1500
2020,winter,11750,11751,0.0009,2,10-15,True,0.0053999999999998,1704.003662109375,1719.6793212890625,14.03432083129883,1,0.3849135156906497,0.3849135156906497,1.0,13.896158039483954,41546,0.1381627918148762,1500-2000
2020,winter,3618,3619,0.0018,2,10-15,True,0.0107999999999853,2424.220703125,2444.302001953125,9.166149139404297,1,0.4030831118320387,0.4030831118320387,1.0,9.453944782342012,183683,-0.2877956429377164,2000-2500
2020,winter,4201,4202,0.0018,2,10-15,True,0.0107999999999853,2732.755126953125,2748.389892578125,6.096434116363525,1,0.1768890689538507,0.1768890689538507,1.0,5.868140027459972,1100944,0.2282940889035538,2500-3000
2020,winter,8244,8245,0.0018,3,15-20,True,0.0107999999999997,463.98870849609375,492.3692321777344,19.399118423461918,1,0.0768890689542119,0.0768890689542119,1.0,19.564534595239262,38035,-0.1654161717773519,0-500
2020,winter,7378,7379,0.0009,3,15-20,True,0.0054,779.201904296875,804.0946655273438,17.03774642944336,1,0.0658909895396166,0.0658909895396166,1.0,17.087689654810067,43902,-0.0499432253667073,500-1000
2020,winter,7783,7784,0.0009,3,15-20,True,0.0053999999999994,1358.3843994140625,1381.1904296875,14.718605041503906,1,0.3849135156904342,0.3849135156904342,1.0,14.951151901096656,57397,-0.23254685959275,1000-1500
2020,winter,5832,5833,0.0009,3,15-20,True,0.0054,1802.697509765625,1829.10400390625,13.386938095092772,1,0.3849135156904816,0.3849135156904816,1.0,13.284131862915135,105333,0.1028062321776364,1500-2000
